batch_size,path_scale,population_rho,population_value,signal_sq,raw_mse,ppo_mse,raw_relative_risk,ppo_relative_risk,raw_certificate,ppo_certificate,raw_certified,ppo_certified,ppo_only_certified
160,0.30000000000000004,0.6812072243839136,0.5396384012252888,0.010256432845268818,0.0156950525067383,0.010223760746900797,1.5302642491320226,0.9968144774249565,-0.00046228267122490617,2.7771283612818086e-06,0.0,1.0,1.0
160,0.3125,0.6657519195599946,0.5501561071471701,0.009916383545654947,0.015551429436718691,0.009931000235260463,1.568256145511117,1.0014739939755477,-0.00047897890074041825,-1.2424186164688034e-06,0.0,0.0,0.0
160,0.325,0.650779235740415,0.5604889223869394,0.009565875044339915,0.015395149916604286,0.009630629696985738,1.6093822933337945,1.006769339171343,-0.0004954883641424716,-5.5041454748949555e-06,0.0,0.0,0.0
160,0.3375,0.6363043842118142,0.5706305636290976,0.00920785279057756,0.015227537023152132,0.0093017086316779,1.6537554812707846,1.010193021460593,-0.0005116731597688386,-7.977746493528816e-06,0.0,0.0,0.0
160,0.35000000000000003,0.6223364496176734,0.5805756725257354,0.00884507676724903,0.015049890848771438,0.008962318448770955,1.7014991779943829,1.0132550213646578,-0.0005274091969294047,-9.965542929363585e-06,0.0,0.0,0.0
160,0.36250000000000004,0.608879257180744,0.5903197784383677,0.008480100553275149,0.01486347558805908,0.008651348538411992,1.7527475640979955,1.0201940984143996,-0.0005425868779566342,-1.4556078736631656e-05,0.0,0.0,0.0
160,0.375,0.5959321775560316,0.5998592570807411,0.00811525708871039,0.0146695089389968,0.00831348292523222,1.8076456209137741,1.024426316302116,-0.0005571114072743449,-1.684919610435547e-05,0.0,0.0,0.0
160,0.3875,0.5834908615946968,0.6091912860074207,0.007752650537462344,0.014469153684909992,0.007980716335326496,1.86634927177385,1.0294177838614151,-0.0005709027675330501,-1.938559281845291e-05,0.0,0.0,0.0
160,0.4,0.571547901593196,0.6183137978207707,0.00739415355389237,0.014263511288342778,0.007664340559730222,1.9290255719445124,1.0365406268437072,-0.0005838954074282848,-2.2965895496217402e-05,0.0,0.0,0.0
160,0.41250000000000003,0.5600934188760158,0.627225431889693,0.007041409211715501,0.014053617305467156,0.007334472373701335,1.9958529440505657,1.0416199588994537,-0.0005960376879688907,-2.4910368768795902e-05,0.0,0.0,0.0
160,0.42500000000000004,0.5491155799483926,0.6359254852904084,0.006695836840728666,0.013840438417731327,0.0070026117663522175,2.0670214563091354,1.0458157707424316,-0.0006072911340452262,-2.607586867800191e-05,0.0,0.0,0.0
160,0.4375,0.5386010451024024,0.6444138635953246,0.006358641032606854,0.013624870874306649,0.006686773630898006,2.1427331413172817,1.0516042023143783,-0.0006176295365444826,-2.7891270854747916e-05,0.0,0.0,0.0
