batch_size,ppo_epsilon,path_scale,population_rho,population_value,signal_sq,raw_risk,ppo_risk,risk_ratio,raw_bias_sq,ppo_bias_sq,raw_variance,ppo_variance
4,0.3,0.55,0.46228074592912205,0.7115087237353186,0.0038102736924547588,0.46765169036148335,0.03200897380830749,0.06844618434622857,9.806706650048133e-35,0.0035710743147228446,1.8706067614459334,0.11375159797433859
4,0.3,0.5750000000000001,0.44910560577621966,0.7242572937661381,0.0033721922378879554,0.4513907916051749,0.030382924415051932,0.06730957959290282,8.400394676829968e-35,0.003181255853956931,1.8055631664206997,0.10880667424438001
4,0.3,0.6000000000000001,0.4370509679362457,0.7362792520889067,0.0029785934732506313,0.43568006225690425,0.028954303100155725,0.06645771888244556,9.735702297589166e-35,0.002818421837361835,1.742720249027617,0.10454352505117556
4,0.3,0.625,0.4260127471816213,0.7476064695292359,0.0026267934851032116,0.4205687585696243,0.027625723769557763,0.06568658086614482,1.2089939002662782e-34,0.002491051180080186,1.6822750342784971,0.1005386903579103
4,0.3,0.65,0.4158954401284393,0.758271840540209,0.002313720042519553,0.4060871174044471,0.026451778022079566,0.06513818559709349,6.762968377023388e-35,0.002208894984300585,1.6243484696177883,0.09697153215111592
4,0.3,0.675,0.40661200097885625,0.768308685606942,0.0020361188345718903,0.392250003813572,0.0252857448499268,0.06446333869749195,5.97203600675641e-35,0.0019573356729088087,1.569000015254288,0.09331363670807197
4,0.3,0.7000000000000001,0.39808347808326483,0.7777502655510481,0.0017907071822605696,0.37906009627113113,0.024321241604856415,0.06416196757218177,6.345089675242007e-35,0.0017295206629003082,1.5162403850845245,0.09036688376782442
4,0.3,0.7250000000000001,0.39023851187919173,0.7866293944123814,0.0015742836450584438,0.36651061336901714,0.02351196563061964,0.0641508452224462,6.095473851970933e-35,0.0015292140152688531,1.4660424534760685,0.08793100646140314
4,0.3,0.75,0.3830127631979974,0.7949781377417252,0.0013838019486426428,0.35458760840559855,0.02264668085736116,0.06386766012267561,5.490918045607838e-35,0.0013517305656495335,1.4183504336223942,0.08517980116684651
4,0.3,0.775,0.37634831807662733,0.8028275838116454,0.001216417002348307,0.3432718710335262,0.02211549877444562,0.06442560734108527,4.4556495761472846e-35,0.001192018461315458,1.3730874841341048,0.08369392125252065
4,0.3,0.8,0.37019309894150987,0.8102076762402578,0.0010695097773339823,0.3325404809650938,0.021407602409376798,0.06437592905154882,5.850603375748678e-35,0.0010516153082878997,1.3301619238603752,0.08142394840435559
4,0.3,0.8250000000000001,0.36450030063310246,0.8171470976734555,0.0009406967016685706,0.3223680599472668,0.020864989126218442,0.0647241204033413,4.989244234351733e-35,0.0009306348197403668,1.2894722397890672,0.07973741722591231
4,0.3,0.8500000000000001,0.3592278618858165,0.823673195377894,0.0008278281364868317,0.3127277665107357,0.0202020655743527,0.06459952629009416,5.300635514647806e-35,0.0008221706616232808,1.2509110660429428,0.07751957965091767
4,0.3,0.875,0.35433797756762575,0.8298119407866938,0.0007289795068387081,0.3035920745855093,0.01970621879645576,0.06491018852636529,5.300536339168833e-35,0.0007242558429153112,1.2143682983420372,0.0759278518141618
4,0.3,0.9,0.3497966534751488,0.8355879161656036,0.0006424378083131081,0.2949333728040701,0.019260014280037815,0.06530293298762298,4.2985529794671015e-35,0.0006389259804287694,1.1797334912162805,0.07448435319843619
4,0.3,0.925,0.34557330323265756,0.8410243226018375,0.0005666855049991165,0.28672441674662275,0.018978129829347844,0.06618944436154785,5.087382889455751e-35,0.0005677989568893231,1.146897666986491,0.07364132348983408
4,0.3,0.9500000000000001,0.3416403854677262,0.8461430044474721,0.0005003832686785385,0.2789386618820163,0.01841344672533831,0.06601252978379422,3.371891641515734e-35,0.0005040283695756422,1.1157546475280653,0.07163767342305068
4,0.3,0.9750000000000001,0.3379730786543516,0.8509644861702198,0.00044235256770598066,0.2715505007381436,0.017963244279038518,0.06615065790786552,3.605675069459311e-35,0.00044595068269853716,1.0862020029525743,0.07006917438535992
4,0.3,1.0,0.334548990630198,0.8555080182790066,0.00039155877787762247,0.2645354240123954,0.017632346384974584,0.0666540084406555,3.560557762668179e-35,0.00039838900778187266,1.0581416960495815,0.06893582950877085
4,0.3,1.0250000000000001,0.33134789967091516,0.8597916296064418,0.00034709523755604884,0.2578701219543634,0.017626973573581818,0.06835601363969322,3.559086722043191e-35,0.00035685067889569164,1.0314804878174535,0.0690804915787445
4,0.3,1.05,0.3283515240461651,0.8638321837534707,0.00030816848775713985,0.25153253942441584,0.017415513141446265,0.06923761506681538,4.820573932727018e-35,0.0003172204160196892,1.0061301576976633,0.0683931709017063
4,0.3,1.075,0.3255433171239088,0.867645437942855,0.00027408480948576397,0.24550189553164203,0.017188328656706848,0.0700130181051555,2.7131641266292376e-35,0.000283253594599019,0.9820075821265681,0.06762030024843131
4,0.3,1.1,0.32290828528757987,0.8712461028973341,0.0002442380825503942,0.23975867664691186,0.0167961920031584,0.07005457419959753,3.7916812963075194e-35,0.0002517766899916903,0.9590347065876474,0.06617766125266683
4,0.3,1.125,0.32043282615569796,0.8746479026648124,0.00021809893206803623,0.23428460982850685,0.01660206063863182,0.07086278800295207,1.994847520469797e-35,0.00022411771815435897,0.9371384393140274,0.06551177168190984
4,0.3,1.1500000000000001,0.3181045848261808,0.8778636335654847,0.00019520509275632562,0.22906262224432006,0.01653653411614455,0.07219219772358386,4.260415493382453e-35,0.0002015693222758867,0.9162504889772802,0.06533985917547466
4,0.3,1.175,0.3159123260961061,0.880905221642413,0.00017515290062749763,0.22407679098276168,0.0161283494920262,0.07197688534046778,2.771082167130984e-35,0.00018084027488384543,0.8963071639310467,0.06379003686856942
4,0.3,1.2000000000000002,0.31384582082473955,0.8837837781648498,0.00015758981210429288,0.2193122866742497,0.01596927729813175,0.0728152423208798,2.7672653089742e-35,0.00016187651244706054,0.8772491466969988,0.06322960314273875
4,0.3,1.225,0.3118957448093416,0.8865096528687763,0.00014220784834452553,0.2147553135606338,0.015630881931933793,0.07278461088004971,2.2727011685105328e-35,0.00014447067904908097,0.8590212542425352,0.06194564501153885
4,0.3,1.25,0.31005358872775274,0.8890924847271389,0.0001287378651139199,0.21039304801962408,0.015476377694200434,0.07355935873297914,2.853191606134835e-35,0.00013030200958146767,0.8415721920784963,0.061384302738475865
4,0.3,1.2750000000000001,0.3083115778686141,0.8915412501277713,0.00011694455403936538,0.20621357704818383,0.015158754557198895,0.07350997336929421,1.4767304113076033e-35,0.00011708333685506434,0.8248543081927353,0.06016668488137532
4,0.3,1.3,0.3066626005197238,0.8938643084039246,0.0001066220882088881,0.20220583780983287,0.01500535501073689,0.07420831749105519,2.0858022369757418e-35,0.000105710962624623,0.8088233512393315,0.05959857619244907
4,0.3,1.3250000000000002,0.3051001440183987,0.8960694447140912,9.75903329692667e-05,0.19835955903654306,0.014688551653363562,0.07405013262132501,2.1410008257556516e-35,9.534534085603897e-05,0.7934382361461723,0.05837282525003009
4,0.3,1.35,0.3036182375860235,0.8981639103071671,8.96915508130132e-05,0.19466520483022995,0.01435237927430391,0.07372852938367083,2.0113504930511717e-35,8.701797514186649e-05,0.7786608193209198,0.05706144519664817
4,0.3,1.375,0.30221140117355516,0.9001544602383509,8.278753706271249e-05,0.1911139212184143,0.01407436813817083,0.0736438666971097,4.042211774668043e-35,7.911185524612637e-05,0.7644556848736572,0.05598102513169881
4,0.3,1.4000000000000001,0.3008745996369559,0.90204738862244,7.67571304226279e-05,0.18769748567246808,0.013782899259249092,0.07343145386241474,2.837566624365021e-35,7.233468013078053e-05,0.7507899426898723,0.05484225831647325
4,0.3,1.425,0.2996032016426825,0.9038485615260176,7.149404924984231e-05,0.1844082596860001,0.013518951797399089,0.0733099039078748,2.9855625284141017e-35,6.626573268270894e-05,0.7376330387440004,0.05381074425886552
4,0.3,1.4500000000000002,0.29839294277466893,0.9055634476097195,6.690501054571472e-05,0.18123914442808028,0.013649601816414662,0.07531265863943165,1.6294772865383566e-35,6.0546411725870275e-05,0.7249565777123211,0.05435622161875517
4,0.3,1.475,0.2972398923768713,0.907197146637455,6.290809417537277e-05,0.17818353942524257,0.013375797959022447,0.0750675286963547,3.34331770415919e-35,5.587248560542037e-05,0.7127341577009703,0.053279701893668104
4,0.3,1.5,0.29614042372039884,0.9087544159719948,5.9431319709986886e-05,0.1752353041827619,0.013255155326278682,0.0756420367921649,2.8112801931354006e-35,5.1937520396643476e-05,0.7009412167310476,0.05281287122352816
4,0.3,1.5250000000000001,0.2950911871324884,0.910239695176485,5.6411407592674814e-05,0.1723887226257553,0.012981633691367754,0.07530442533384296,1.8857149954935616e-35,4.8156478810965544e-05,0.6895548905030212,0.051733908850227155
4,0.3,1.55,0.2940890857668964,0.9116571288397554,5.3792700102174695e-05,0.16963847022112405,0.012938756543046121,0.07627253727400647,3.417906430774138e-35,4.512870179675066e-05,0.6785538808844962,0.05157451136499748
4,0.3,1.5750000000000002,0.29313125373242815,0.9130105877402573,5.1526220880620856e-05,0.16697958362979665,0.012832902522361474,0.07685312325854614,2.6158683186011257e-35,4.2682471932060273e-05,0.6679183345191866,0.051160880201717655
4,0.3,1.6,0.2922150363289364,0.9143036884594661,4.9568854654627e-05,0.16440743273320443,0.013011403018890682,0.07914120914475446,2.113655972956736e-35,3.990921690339204e-05,0.6576297309328177,0.05188597520794916
4,0.3,1.625,0.2913379721687769,0.9155398115508903,4.788263126203002e-05,0.16191769487688124,0.012972307498477014,0.08011667599604157,1.663044634847867e-35,3.815066900930884e-05,0.6476707795075249,0.05173662731787082
4,0.3,1.6500000000000001,0.2904977769868871,0.916722118365733,4.643410024628181e-05,0.15950633117632762,0.012715980751615445,0.07972085282030879,3.113011019646784e-35,3.6145891289072515e-05,0.6380253247053105,0.05071933944130549
4,0.3,1.675,0.289692328964818,0.9178535666308724,4.5193784138716563e-05,0.15716956473486374,0.012786938533714482,0.08135759970631294,3.5783579078477753e-35,3.417645125525363e-05,0.628678258939455,0.05101104832983691
4,0.3,1.7000000000000002,0.28891965541354636,0.9189369248693581,4.4135700153657535e-05,0.15490386062938494,0.012706588509759049,0.08202886912005494,1.7966969992449102e-35,3.259028684128137e-05,0.6196154425175397,0.05069599289167107
4,0.3,1.725,0.28817792067708453,0.9199747857481653,4.323694140621964e-05,0.1527059075271698,0.012468158632899058,0.08164817481393569,2.4761423672012365e-35,3.129286822411006e-05,0.6108236301086792,0.049747463058699794
4,0.3,1.75,0.2874654151340595,0.9209695784325471,4.247730995736014e-05,0.15057260080473006,0.012404555410855375,0.08238255396107697,1.4979144111755191e-35,2.961875182762464e-05,0.6022904032189202,0.049499746636111
4,0.3,1.7750000000000001,0.2867805451878108,0.921923580021108,4.183899502122832e-05,0.1485010270478253,0.012386400398561509,0.08340952682147056,2.9516272161496374e-35,2.886289329246815e-05,0.5940041081913012,0.04943015002107616
4,0.3,1.8,0.2861218241473755,0.9228389261306615,4.130629055875254e-05,0.14648844981994064,0.012142985332989088,0.08289380731323796,2.7539707230615023e-35,2.8020766057305894e-05,0.5859537992797625,0.04845985826772713
4,0.3,1.8250000000000002,0.2854878639121861,0.9237176206951281,4.0865347248318054e-05,0.14453229659457692,0.012104687997294764,0.08375074832754682,2.6912365153117113e-35,2.738539728102971e-05,0.5781291863783077,0.04830921040005493
4,0.3,1.85,0.28487736738255376,0.9245615450381224,4.0503954486299584e-05,0.14263014675449917,0.01189843923948876,0.08342162936962295,1.8743704096509526e-35,2.6536142838104935e-05,0.5705205870179967,0.04748761238660262
4,0.3,1.875,0.28428912152621955,0.9253724662745638,4.0211348641742305e-05,0.1407797205685545,0.01201886545191219,0.08537355666975804,2.7081839436477725e-35,2.6428872973659396e-05,0.563118882274218,0.047969746315754125
4,0.3,1.9000000000000001,0.28372199103852147,0.9261520450925461,3.997804428326924e-05,0.13897886906374407,0.011824354202559223,0.08508023041355922,3.243130389712846e-35,2.570038932036171e-05,0.5559154762549763,0.047194615252955444
4,0.3,1.925,0.28317491254018967,0.9269018429628857,3.979568552314839e-05,0.1372255647168907,0.011621559520108984,0.08468946397914527,1.6064455580889386e-35,2.5189953919267828e-05,0.5489022588675628,0.04638547826475886
4,0.3,1.9500000000000002,0.2826468892625203,0.927623328820174,3.965691499272452e-05,0.1355178928964666,0.011410558953015102,0.08419964854185401,2.2003339071915563e-34,2.4984909282323938e-05,0.5420715715858664,0.045542296174931114
4,0.3,1.975,0.28213698617478883,0.9283178852558317,3.955525828309122e-05,0.13385404399093673,0.011182231029746133,0.08354047958762668,8.027834303391606e-33,2.461025184059893e-05,0.5354161759637469,0.04463048311162214
4,0.3,2.0,0.28164432551330915,0.928986814260544,3.9485021961843116e-05,0.13223230616533985,0.011130889546870212,0.08417677850186199,2.133810864284477e-32,2.3893595506691095e-05,0.5289292246613594,0.04442798380545408
4,0.3,2.025,0.28116808267560317,0.9296313425505784,3.944120351688449e-05,0.13065105869278443,0.01093208808357447,0.0836739341644403,1.1183671979602649e-31,2.364024684249918e-05,0.5226042347711377,0.04363379134692788
4,0.3,2.0500000000000003,0.28070748244676286,0.9302526265097995,3.9419411786657686e-05,0.12910876581210434,0.010765978792311885,0.08338689262958272,3.976843445868167e-31,2.3520152449622115e-05,0.5164350632484174,0.042969834559449055
4,0.3,2.075,0.28026179552832037,0.9308517567767247,3.9415796617143196e-05,0.12760397106711197,0.01059813120135486,0.08305486978756237,7.730421800781681e-31,2.334637725451682e-05,0.5104158842684479,0.042299139296401375
4,0.3,2.1,0.27983033534283086,0.9314297625036656,3.942698664329976e-05,0.12613529208673976,0.01039419725034238,0.08240514671496203,1.248607291753948e-30,2.359790516842778e-05,0.5045411683469591,0.041482397380695805
4,0.3,2.125,0.2794124550899602,0.9319876153128879,3.9450034229480067e-05,0.12470141576888553,0.0104804415551509,0.08404428683131192,2.1943295685428142e-30,2.4045174684358217e-05,0.49880566307554214,0.04182558552186617
4,0.3,2.15,0.2790075450321884,0.9325262329727598,3.948236672252725e-05,0.12330109383400481,0.010729037965569378,0.0870149455447122,3.617088454301218e-30,2.4743311455275517e-05,0.49320437533601924,0.04281717861645641
4,0.3,2.1750000000000003,0.27861502999031323,0.9330464828150631,3.9521743275124144e-05,0.12193313871744454,0.010544322707031647,0.08647626738671911,5.4267298427019285e-30,2.4783739523481443e-05,0.4877325548697782,0.04207815587003266
4,0.3,2.2,0.27823436703080995,0.933549184912973,3.9566216587540905e-05,0.12059641977220607,0.010369753443118156,0.08598724126889942,9.487795431401532e-30,2.463273505356764e-05,0.4823856790888243,0.04138048283225835
4,0.3,2.225,0.27786504332876977,0.9340351150376842,3.961409899502591e-05,0.11928985975628678,0.010393767069029633,0.08713034863369318,1.6333202679202493e-29,2.4699186768959702e-05,0.4771594390251471,0.041476271529042694
4,0.3,2.25,0.27750657419165614,0.9345050074102477,3.9663932397163035e-05,0.11801243158099535,0.010237866773456934,0.08675244324942487,2.7343049792142585e-29,2.4798148280460368e-05,0.4720497263239814,0.040852274500705894
4,0.3,2.275,0.2771585012304646,0.9349595572638882,3.971446158595466e-05,0.11676315529868432,0.010180899477804334,0.08719274031059909,4.24482810874036e-29,2.4947019724279722e-05,0.4670526211947373,0.040623809832320217
4,0.3,2.3000000000000003,0.2768203906660978,0.9353994232308758,3.9764610582263204e-05,0.11554109531021088,0.01002219384413885,0.08674137818436575,6.195895185596714e-29,2.4879560835623768e-05,0.4621643812408435,0.039989257133212906
4,0.3,2.325,0.2764918317598681,0.9358252295669186,3.9813461636563435e-05,0.11434535777414226,0.00985276975274514,0.0861667665792482,8.79800049160018e-29,2.4817965772439732e-05,0.45738143109656904,0.0393118071478908
4,0.3,2.35,0.2761724353580313,0.9362375682250491,3.9860236590567315e-05,0.11317508820127553,0.009927133692262032,0.08771483062250575,1.205518901282424e-28,2.4849142391298143e-05,0.4527003528051021,0.03960913819948293
4,0.3,2.375,0.27586183254115526,0.9366370007900263,3.99042803319071e-05,0.11202946921945772,0.009884325340710319,0.08822969000547197,1.6116152031257045e-28,2.4612812940729837e-05,0.4481178768778309,0.03943885011107835
4,0.3,2.4000000000000004,0.2755596733699337,0.9370240602834324,3.994504610533845e-05,0.11090771849498487,0.010031131624560492,0.09044574859786778,2.109350243465826e-28,2.5196492090750134e-05,0.4436308739799395,0.04002374052987897
4,0.3,2.4250000000000003,0.2752656257197948,0.9373992528488571,3.9982082471423026e-05,0.10980908679803632,0.010145613572069577,0.09239320595325275,2.686859504643768e-28,2.5122766897641773e-05,0.43923634719214527,0.04048196322068774
4,0.3,2.45,0.27497937419731266,0.9377630593258256,4.0015021727811745e-05,0.10873285620067477,0.010357139517763618,0.09525308062034835,3.4506516328540343e-28,2.61473663522919e-05,0.4349314248026991,0.04132396860564531
4,0.3,2.475,0.27470061913203553,0.9381159367204781,4.00435696295341e-05,0.10767833839692273,0.010329472471330781,0.0959289735067641,4.410125283098058e-28,2.6728831401895635e-05,0.4307133535876909,0.04121097455971554
4,0.3,2.5,0.274429075637887,0.9384583195803793,4.006749626343049e-05,0.10664487313531888,0.010291366076161945,0.09650127355961594,5.631774830485403e-28,2.6442944915357035e-05,0.42657949254127553,0.04105969252498635
8,0.05,0.0,1.0,0.26409195184164375,0.00904281695326705,0.27047325670144645,0.27047325670144645,1.0,1.5649706195042097e-34,1.5649706195042097e-34,2.1637860536115716,2.1637860536115716
8,0.05,0.025,0.9964458593499054,0.28597265538016053,0.009895138155650449,0.2808791429674495,0.08606378326920222,0.30640859395948805,2.0059534892727487e-34,0.006874997335062564,2.247033143739596,0.6335102874731172
8,0.05,0.05,0.9858816255429677,0.308527610500356,0.010667033250135856,0.29092160589844573,0.04975060407063176,0.17101034458058983,1.679422537608416e-34,0.008819350205646358,2.327372847187566,0.32745003091988323
8,0.05,0.07500000000000001,0.9687333045860657,0.3316200088243894,0.011325232576600258,0.30019208354294635,0.03930509010477493,0.1309331333487741,1.6784162486478605e-34,0.00989684131515457,2.401536668343571,0.23526599031696288
8,0.05,0.1,0.945764824434929,0.35510320336220125,0.011841535767046728,0.3083240350116168,0.03443164753573704,0.11167357593267015,2.0658625280730767e-34,0.010646240743019527,2.4665922800929345,0.1902832543417401
8,0.05,0.125,0.9179976078306635,0.378825191103528,0.012195296585101156,0.3150167864414725,0.031365900898801216,0.09956898250763134,2.628003043121919e-34,0.011114714764703125,2.52013429153178,0.1620094890727847
8,0.05,0.15000000000000002,0.8866006101110279,0.4026332269848695,0.012375038172766027,0.3200520595769497,0.029491838666034897,0.09214700478733902,1.911479542725771e-34,0.011415136605037988,2.5604164766155977,0.14461361648797527
8,0.05,0.17500000000000002,0.852774291188516,0.426378250617731,0.012379009664448545,0.32330166213455025,0.027831638656256503,0.08608566523445109,2.239117435540929e-34,0.01152396412487423,2.586413297076402,0.13046139625105818
8,0.05,0.2,0.817649805840848,0.44991884953762884,0.012214689942493433,0.3247263838024839,0.02645033769918421,0.08145423044920407,2.2929689880285025e-34,0.011434469758197195,2.5978110704198714,0.12012694352789613
8,0.05,0.225,0.7822168403773045,0.47312455259673075,0.011897415467281732,0.3243674588005283,0.02521796058234372,0.0777450385300569,2.169586059662277e-34,0.011196462759994976,2.5949396704042265,0.11217198257878994
8,0.05,0.25,0.7472840752847211,0.49587833036294354,0.011448420966449942,0.3223327809278904,0.02395134926018987,0.07430627809942814,2.295510558415015e-34,0.010830518116465213,2.5786622474231233,0.10496664914979725
8,0.05,0.275,0.7134686904274344,0.5180782621935649,0.010892620836175933,0.31878032734101003,0.02280677250369253,0.07154385182400343,2.1602446904061653e-34,0.010344357246724245,2.5502426187280802,0.09969932205574629
8,0.05,0.30000000000000004,0.6812072243839136,0.5396384012252888,0.010256432845268818,0.31390105013476605,0.021579089948218885,0.06874487976053094,2.017256609014995e-34,0.009766025998884067,2.5112084010781284,0.09450451159467854
8,0.05,0.325,0.650779235740415,0.5604889223869394,0.009565875044339915,0.30790299833208573,0.020564588589334375,0.06678917938679714,1.972947708825006e-34,0.009134715136731784,2.463223986656686,0.09143898762082074
8,0.05,0.35000000000000003,0.6223364496176734,0.5805756725257354,0.00884507676724903,0.30099781697542877,0.01941595367476213,0.06450529731365828,1.574486749601607e-34,0.008465514841637623,2.40798253580343,0.08760351066499607
8,0.05,0.375,0.5959321775560316,0.5998592570807411,0.00811525708871039,0.293390178779936,0.018347191139747674,0.062535123759236,1.27323338958053e-34,0.007784239155688054,2.347121430239488,0.08450361587247696
8,0.05,0.4,0.571547901593196,0.6183137978207707,0.00739415355389237,0.28527022576685557,0.0172383865850935,0.06042827126018407,1.6741988320473723e-34,0.007124140744649333,2.2821618061348445,0.08091396672355333
8,0.05,0.42500000000000004,0.5491155799483926,0.6359254852904084,0.006695836840728666,0.27680876835462653,0.01616237135540675,0.05838822032798014,1.4779318813704127e-34,0.006468976275398686,2.2144701468370123,0.07754716064006452
8,0.05,0.45,0.5285353544076004,0.6526910320529007,0.006030823114969968,0.26815480285396315,0.015140919529074067,0.05646335388339025,1.4531810462469555e-34,0.00584442997126605,2.145238422831705,0.07437191646246413
8,0.05,0.47500000000000003,0.5096889865763955,0.6686161122412354,0.0054063909559273135,0.2594348380344805,0.014246586121019453,0.05491392840280763,1.2114450601440478e-34,0.005251166084801729,2.075478704275844,0.0719633602897418
8,0.05,0.5,0.49244965127361556,0.6837138521014535,0.0048270179337187415,0.2507535323757161,0.013404690067421664,0.05345763204379019,1.2082833299825415e-34,0.004700932273248935,2.006028259005729,0.06963006235338183
8,0.05,0.525,0.47668879721023333,0.6980034169912464,0.004294867361259015,0.24219520263925437,0.012728247169629397,0.05255367171160655,9.93809591908179e-35,0.004189874558519567,1.937561621114035,0.06830698088887864
8,0.05,0.55,0.46228074592912205,0.7115087237353186,0.0038102736924547588,0.23382584518074168,0.012077194701453658,0.051650384037394505,9.806706650048133e-35,0.0037233910753940065,1.8706067614459334,0.06683042900847722
8,0.05,0.5750000000000001,0.44910560577621966,0.7242572937661381,0.0033721922378879554,0.22569539580258746,0.01159880860752913,0.051391427664188784,8.400394676829968e-35,0.003305566789842939,1.8055631664206997,0.06634593454148953
8,0.05,0.6000000000000001,0.4370509679362457,0.7362792520889067,0.0029785934732506313,0.21784003112845213,0.010974370365053158,0.05037811603406347,9.735702297589166e-35,0.0029343552652552783,1.742720249027617,0.06432012079838303
8,0.05,0.625,0.4260127471816213,0.7476064695292359,0.0026267934851032116,0.21028437928481214,0.010461685845032008,0.04975018059169556,1.2089939002662782e-34,0.002598191939108912,1.6822750342784971,0.06290795124738477
8,0.05,0.65,0.4158954401284393,0.758271840540209,0.002313720042519553,0.20304355870222354,0.009996723273978356,0.04923437777525952,6.762968377023388e-35,0.002293101073148447,1.6243484696177883,0.06162897760663928
8,0.05,0.675,0.40661200097885625,0.768308685606942,0.0020361188345718903,0.196125001906786,0.009638230737089408,0.04914330474637931,5.97203600675641e-35,0.002030982376991039,1.569000015254288,0.06085798688078696
8,0.05,0.7000000000000001,0.39808347808326483,0.7777502655510481,0.0017907071822605696,0.18953004813556557,0.009155752386320572,0.04830765610195866,6.345089675242007e-35,0.0017907898928889133,1.5162403850845245,0.05891969994745327
8,0.05,0.7250000000000001,0.39023851187919173,0.7866293944123814,0.0015742836450584438,0.18325530668450857,0.008823621800384833,0.048149338537713054,6.095473851970933e-35,0.0015757082580356808,1.4660424534760685,0.05798330833879322
8,0.05,0.75,0.3830127631979974,0.7949781377417252,0.0013838019486426428,0.17729380420279928,0.008516165797566227,0.04803419857709707,5.490918045607838e-35,0.0013877884813931528,1.4183504336223942,0.057027018529384604
8,0.05,0.775,0.37634831807662733,0.8028275838116454,0.001216417002348307,0.1716359355167631,0.008217963086502609,0.0478802009716665,4.4556495761472846e-35,0.0012229442825998395,1.3730874841341048,0.055960150431222155
8,0.05,0.8,0.37019309894150987,0.8102076762402578,0.0010695097773339823,0.1662702404825469,0.007931861855828764,0.04770463934381185,5.850603375748678e-35,0.00107651710316963,1.3301619238603752,0.05484275802127307
8,0.05,0.8250000000000001,0.36450030063310246,0.8171470976734555,0.0009406967016685706,0.1611840299736334,0.007884790706438943,0.04891793999522622,4.989244234351733e-35,0.0009476667501082293,1.2894722397890672,0.055496991650645706
8,0.05,0.8500000000000001,0.3592278618858165,0.823673195377894,0.0008278281364868317,0.15636388325536785,0.007600178551568984,0.04860571631593881,5.300635514647806e-35,0.0008350659085922263,1.2509110660429428,0.054120901143814064
8,0.05,0.875,0.35433797756762575,0.8298119407866938,0.0007289795068387081,0.15179603729275465,0.00732993741316897,0.048288068278306985,5.300536339168833e-35,0.0007363391304027535,1.2143682983420372,0.052748786262129733
8,0.05,0.9,0.3497966534751488,0.8355879161656036,0.0006424378083131081,0.14746668640203506,0.007150142378430788,0.04848649246066002,4.2985529794671015e-35,0.0006499898656165263,1.1797334912162805,0.052001220102514095
8,0.05,0.925,0.34557330323265756,0.8410243226018375,0.0005666855049991165,0.14336220837331137,0.006949997590555556,0.04847858908854102,5.087382889455751e-35,0.0005738976546167532,1.146897666986491,0.05100879948751042
8,0.05,0.9500000000000001,0.3416403854677262,0.8461430044474721,0.0005003832686785385,0.13946933094100816,0.0067777366462773905,0.048596609738840675,3.371891641515734e-35,0.0005050282650559974,1.1157546475280653,0.050181667049771145
8,0.05,0.9750000000000001,0.3379730786543516,0.8509644861702198,0.00044235256770598066,0.1357752503690718,0.006641127869053056,0.04891265419139921,3.605675069459311e-35,0.0004478612688008358,1.0862020029525743,0.049546132802017764
8,0.05,1.0,0.334548990630198,0.8555080182790066,0.00039155877787762247,0.1322677120061977,0.006482217935992846,0.04900831682708103,3.560557762668179e-35,0.0003963602412272129,1.0581416960495815,0.048686861558125065
8,0.05,1.0250000000000001,0.33134789967091516,0.8597916296064418,0.00034709523755604884,0.1289350609771817,0.006348759567770067,0.04923997801415427,3.559086722043191e-35,0.0003517551399808607,1.0314804878174535,0.04797603542231365
8,0.05,1.05,0.3283515240461651,0.8638321837534707,0.00030816848775713985,0.12576626971220792,0.006172205531545643,0.04907679575509042,4.820573932727018e-35,0.00031209777585531695,1.0061301576976633,0.0468808620455226
8,0.05,1.075,0.3255433171239088,0.867645437942855,0.00027408480948576397,0.12275094776582102,0.006061136805380922,0.0493775153324608,2.7131641266292376e-35,0.00027783231108767644,0.9820075821265681,0.046266435954345965
8,0.05,1.1,0.32290828528757987,0.8712461028973341,0.0002442380825503942,0.11987933832345593,0.005950446441094654,0.049636964336917534,3.7916812963075194e-35,0.0002486559137670185,0.9590347065876474,0.045614324218621084
8,0.05,1.125,0.32043282615569796,0.8746479026648124,0.00021809893206803623,0.11714230491425343,0.005889609084841981,0.05027738773923814,1.994847520469797e-35,0.00022262464800488363,0.9371384393140274,0.04533587549469678
8,0.05,1.1500000000000001,0.3181045848261808,0.8778636335654847,0.00019520509275632562,0.11453131112216003,0.005822541856451354,0.050837991806808036,4.260415493382453e-35,0.0001992120542384296,0.9162504889772802,0.044986638417703395
8,0.05,1.175,0.3159123260961061,0.880905221642413,0.00017515290062749763,0.11203839549138084,0.005830785791911177,0.0520427462954853,2.771082167130984e-35,0.00017859980400292854,0.8963071639310467,0.04521748790326599
8,0.05,1.2000000000000002,0.31384582082473955,0.8837837781648498,0.00015758981210429288,0.10965614333712485,0.005751877816665239,0.052453767218328756,2.7672653089742e-35,0.00016039796531390076,0.8772491466969988,0.044731838810810706
8,0.05,1.225,0.3118957448093416,0.8865096528687763,0.00014220784834452553,0.1073776567803169,0.005620374458259023,0.05234212243761011,2.2727011685105328e-35,0.00014423795151062886,0.8590212542425352,0.04380909205398715
8,0.05,1.25,0.31005358872775274,0.8890924847271389,0.0001287378651139199,0.10519652400981204,0.005538651171677076,0.052650515060368976,2.853191606134835e-35,0.00013003180623501312,0.8415721920784963,0.0432689549235365
