checkpoint_id,replication,rollout_batch,minibatch,selection_bin,formula_split,population_sequence_ess,blocks_per_estimator,sequences_per_estimator,calibration_blocks,raw_variance_trace,ppo_variance_trace,ppo_bias_squared,ppo_bias_squared_naive,empirical_raw_bias_squared,raw_formula_mse,ppo_formula_mse,raw_minus_ppo_formula_mse,ppo_formula_reduction_pct,formula_prefers_ppo
49.0,5.0,6.0,4.0,7.0,test,0.8544307440826742,8.0,1024.0,100.0,0.021900795898380183,0.01728699770591116,0.0016138361100718457,0.0017867060871309573,0.00015425041583868492,0.002737599487297523,0.003774710823310741,-0.001037111336013218,-37.88396881375162,0.0
50.0,6.0,1.0,2.0,7.0,fit,0.8871187297277737,1.0,128.0,100.0,0.011644863854125255,0.008683228277891584,0.001820952115932891,0.0019077843987118067,4.5440070503966975e-05,0.011644863854125255,0.010504180393824475,0.00114068346030078,9.795592929123744,1.0
50.0,6.0,1.0,2.0,7.0,fit,0.8871187297277737,2.0,256.0,100.0,0.011644863854125255,0.008683228277891584,0.001820952115932891,0.0019077843987118067,4.5440070503966975e-05,0.0058224319270626275,0.006162566254878683,-0.0003401343278160553,-5.841791403951208,0.0
50.0,6.0,1.0,2.0,7.0,fit,0.8871187297277737,4.0,512.0,100.0,0.011644863854125255,0.008683228277891584,0.001820952115932891,0.0019077843987118067,4.5440070503966975e-05,0.0029112159635313137,0.003991759185405787,-0.0010805432218744734,-37.11656007010113,0.0
50.0,6.0,1.0,2.0,7.0,fit,0.8871187297277737,8.0,1024.0,100.0,0.011644863854125255,0.008683228277891584,0.001820952115932891,0.0019077843987118067,4.5440070503966975e-05,0.0014556079817656569,0.002906355650669339,-0.001450747668903682,-99.66609740240095,0.0
51.0,6.0,5.0,11.0,7.0,test,1.0,1.0,128.0,100.0,0.0001477008861355075,0.00014771555355769884,0.0,1.4624881133856799e-06,1.4624881133856799e-06,0.0001477008861355075,0.00014771555355769884,-1.4667422191329315e-08,-0.009930490313966535,0.0
51.0,6.0,5.0,11.0,7.0,test,1.0,2.0,256.0,100.0,0.0001477008861355075,0.00014771555355769884,0.0,1.4624881133856799e-06,1.4624881133856799e-06,7.385044306775376e-05,7.385777677884942e-05,-7.333711095664657e-09,-0.009930490313966535,0.0
51.0,6.0,5.0,11.0,7.0,test,1.0,4.0,512.0,100.0,0.0001477008861355075,0.00014771555355769884,0.0,1.4624881133856799e-06,1.4624881133856799e-06,3.692522153387688e-05,3.692888838942471e-05,-3.6668555478323287e-09,-0.009930490313966535,0.0
51.0,6.0,5.0,11.0,7.0,test,1.0,8.0,1024.0,100.0,0.0001477008861355075,0.00014771555355769884,0.0,1.4624881133856799e-06,1.4624881133856799e-06,1.846261076693844e-05,1.8464444194712355e-05,-1.8334277739161643e-09,-0.009930490313966535,0.0
52.0,7.0,6.0,2.0,7.0,fit,0.9244921106681042,1.0,128.0,100.0,0.02266949683021849,0.01755707427295404,0.001559786150508411,0.0017353568932379515,0.00015503023436814128,0.02266949683021849,0.019116860423462452,0.0035526364067560365,15.67143917380806,1.0
52.0,7.0,6.0,2.0,7.0,fit,0.9244921106681042,2.0,256.0,100.0,0.02266949683021849,0.01755707427295404,0.001559786150508411,0.0017353568932379515,0.00015503023436814128,0.011334748415109244,0.010338323286985432,0.0009964251281238123,8.790888792869682,1.0
52.0,7.0,6.0,2.0,7.0,fit,0.9244921106681042,4.0,512.0,100.0,0.02266949683021849,0.01755707427295404,0.001559786150508411,0.0017353568932379515,0.00015503023436814128,0.005667374207554622,0.005949054718746921,-0.00028168051119229886,-4.97021196900706,0.0
52.0,7.0,6.0,2.0,7.0,fit,0.9244921106681042,8.0,1024.0,100.0,0.02266949683021849,0.01755707427295404,0.001559786150508411,0.0017353568932379515,0.00015503023436814128,0.002833687103777311,0.003754420434627666,-0.0009207333308503549,-32.492413492760555,0.0
53.0,9.0,5.0,3.0,7.0,test,0.8560202296229555,1.0,128.0,100.0,0.022799198882956243,0.018318426118129477,0.0018035708901490812,0.001986755151330376,0.00027555002001091854,0.022799198882956243,0.020121997008278558,0.002677201874677685,11.742526079190672,1.0
53.0,9.0,5.0,3.0,7.0,test,0.8560202296229555,2.0,256.0,100.0,0.022799198882956243,0.018318426118129477,0.0018035708901490812,0.001986755151330376,0.00027555002001091854,0.011399599441478121,0.010962783949213819,0.00043681549226430236,3.831849483017124,1.0
53.0,9.0,5.0,3.0,7.0,test,0.8560202296229555,4.0,512.0,100.0,0.022799198882956243,0.018318426118129477,0.0018035708901490812,0.001986755151330376,0.00027555002001091854,0.005699799720739061,0.0063831774196814505,-0.0006833776989423898,-11.989503709329986,0.0
53.0,9.0,5.0,3.0,7.0,test,0.8560202296229555,8.0,1024.0,100.0,0.022799198882956243,0.018318426118129477,0.0018035708901490812,0.001986755151330376,0.00027555002001091854,0.0028498998603695303,0.004093374154915266,-0.0012434742945457355,-43.63221009402419,0.0
54.0,17.0,5.0,3.0,7.0,test,0.8766491291552047,1.0,128.0,100.0,0.02003806385759443,0.014932832457472374,0.002063531211743049,0.0022128595363177725,0.00013129752455524752,0.02003806385759443,0.016996363669215423,0.003041700188379008,15.179611213915777,1.0
54.0,17.0,5.0,3.0,7.0,test,0.8766491291552047,2.0,256.0,100.0,0.02003806385759443,0.014932832457472374,0.002063531211743049,0.0022128595363177725,0.00013129752455524752,0.010019031928797216,0.009529947440479237,0.0004890844883179788,4.881554343710864,1.0
54.0,17.0,5.0,3.0,7.0,test,0.8766491291552047,4.0,512.0,100.0,0.02003806385759443,0.014932832457472374,0.002063531211743049,0.0022128595363177725,0.00013129752455524752,0.005009515964398608,0.005796739326111142,-0.0007872233617125341,-15.714559396698924,0.0
54.0,17.0,5.0,3.0,7.0,test,0.8766491291552047,8.0,1024.0,100.0,0.02003806385759443,0.014932832457472374,0.002063531211743049,0.0022128595363177725,0.00013129752455524752,0.002504757982199304,0.003930135268927095,-0.0014253772867277915,-56.90678687751853,0.0
55.0,19.0,1.0,2.0,7.0,fit,0.9169464139370105,1.0,128.0,100.0,0.012153306882658166,0.00959475588572962,0.0011441374253565117,0.001240084984213808,0.00011530710106222428,0.012153306882658166,0.010738893311086132,0.0014144135715720343,11.638096406421644,1.0
55.0,19.0,1.0,2.0,7.0,fit,0.9169464139370105,2.0,256.0,100.0,0.012153306882658166,0.00959475588572962,0.0011441374253565117,0.001240084984213808,0.00011530710106222428,0.006076653441329083,0.005941515368221321,0.00013513807310776196,2.223889751366249,1.0
55.0,19.0,1.0,2.0,7.0,fit,0.9169464139370105,4.0,512.0,100.0,0.012153306882658166,0.00959475588572962,0.0011441374253565117,0.001240084984213808,0.00011530710106222428,0.0030383267206645415,0.0035428263967889166,-0.0005044996761243751,-16.604523558744567,0.0
55.0,19.0,1.0,2.0,7.0,fit,0.9169464139370105,8.0,1024.0,100.0,0.012153306882658166,0.00959475588572962,0.0011441374253565117,0.001240084984213808,0.00011530710106222428,0.0015191633603322708,0.0023434819110727144,-0.0008243185507404436,-54.2613501789662,0.0
56.0,19.0,4.0,2.0,7.0,fit,0.9411196283324124,1.0,128.0,100.0,0.020787958826900453,0.016668060521595283,0.001598049963661349,0.0017647305688773018,0.00035452833119712225,0.020787958826900453,0.018266110485256632,0.002521848341643821,12.131293710185956,1.0
56.0,19.0,4.0,2.0,7.0,fit,0.9411196283324124,2.0,256.0,100.0,0.020787958826900453,0.016668060521595283,0.001598049963661349,0.0017647305688773018,0.00035452833119712225,0.010393979413450227,0.00993208022445899,0.00046189918899123585,4.443910947076918,1.0
56.0,19.0,4.0,2.0,7.0,fit,0.9411196283324124,4.0,512.0,100.0,0.020787958826900453,0.016668060521595283,0.001598049963661349,0.0017647305688773018,0.00035452833119712225,0.005196989706725113,0.005765065094060169,-0.0005680753873350559,-10.930854579141142,0.0
56.0,19.0,4.0,2.0,7.0,fit,0.9411196283324124,8.0,1024.0,100.0,0.020787958826900453,0.016668060521595283,0.001598049963661349,0.0017647305688773018,0.00035452833119712225,0.0025984948533625566,0.0036815575288607592,-0.0010830626754982026,-41.680385631577295,0.0
