state_id,state_order,replication,rollout_cycle,minibatch,trajectory,population_rho,mean_sample_rho,signal_sq,current_value,oracle_change,exact_raw_risk,exact_ppo_risk,oracle_ppo,raw_mse,raw_mse_se,raw_relative_mse,raw_mean_change,raw_harm_rate,ppo_mse,ppo_mse_se,ppo_relative_mse,ppo_mean_change,ppo_harm_rate
943.0,35.0,9.0,15.0,5.0,ppo,0.9726597463065415,0.9772714183478302,0.008234522266555922,0.6613407695138938,0.0013780851331518518,0.6314632373896298,0.5298767908621611,1.0,0.6456237763316321,0.11281927437963644,78.40452128641378,8.712934795850336e-05,0.375,0.5329899285971492,0.10914865924506909,64.72627207067734,5.835470158359613e-05,0.425
1087.0,36.0,11.0,15.0,5.0,raw,0.9754730513555258,0.9798453284864719,0.006076904718609992,0.6973099271786258,0.0010161413171265732,0.5263188140081115,0.4700159227750179,1.0,0.42357500991015035,0.069358017938226,69.70242739087034,0.0001092332590699241,0.325,0.35780801891977176,0.06886778986659019,58.879978457456446,-5.954856920375728e-05,0.35
913.0,37.0,9.0,1.0,5.0,ppo,0.9799663062421848,0.9846554424253224,0.00927889242500653,0.26921168369997855,0.0015788063271023889,0.5469118552588093,0.49502626757023716,1.0,0.5259044325048077,0.03023658125560995,56.67750076372262,0.0010093506077383616,0.25,0.4845397719106094,0.03052770230096241,52.219569935392194,0.0008543781262903199,0.3
619.0,38.0,6.0,25.0,5.0,raw,0.9839483886373215,0.9903713170224101,0.015001311208690322,0.7346713178289132,0.0024976553053631667,0.5850783896556739,0.5411136702597306,1.0,0.7519578082508299,0.1197151637041603,50.12613882813241,0.001864786844888508,0.275,0.7214315366241177,0.1201406032891645,48.091231932191995,0.00184968697690554,0.25
853.0,39.0,8.0,20.0,5.0,ppo,0.9904997213661189,0.9919034034278882,0.008913947221835708,0.6855265549423031,0.001498290279270842,0.5419197656636304,0.5138201516910202,1.0,0.7543130524361314,0.10594587095711909,84.6216646412666,-0.0007692871105950156,0.6,0.682275479283373,0.10692378718713405,76.54021975944204,-5.736877676999763e-05,0.525
229.0,40.0,2.0,20.0,5.0,raw,0.9985292483016102,0.9987236446136144,0.006746050985963696,0.7044231435033655,0.0011331028163231727,0.4465345743532853,0.44103841041775693,1.0,0.6385011798793074,0.08941436640236354,94.64814025387852,0.00018044391478138077,0.25,0.6385011798793074,0.08941436640236354,94.64814025387852,0.00018044391478138077,0.25
120.0,41.0,1.0,11.0,1.0,raw,1.0,1.0,0.008438681097574662,0.6001693563534475,0.0014248286588341985,0.568022705758468,0.568022705758468,0.0,0.6988084407110653,0.08377695079440872,82.81014919640795,-0.00028852354830605773,0.425,0.6988084407110653,0.08377695079440872,82.81014919640795,-0.00028852354830605773,0.425
264.0,42.0,2.0,11.0,1.0,ppo,1.0,1.0,0.00555612338793622,0.6005556089575965,0.000937657914647394,0.5886626985338032,0.5886626985338032,0.0,0.6815607005111947,0.08616588483825562,122.66838817709468,-0.000958989343762287,0.5,0.6815607005111947,0.08616588483825562,122.66838817709468,-0.000958989343762287,0.5
414.0,43.0,4.0,15.0,1.0,raw,1.0,1.0,0.03004740264528044,0.6156916943003757,0.0049955446258084235,0.47314068858205516,0.47314068858205516,0.0,0.48764311434060736,0.0929920868288642,16.22912702629895,0.004507966888331988,0.2,0.48764311434060736,0.0929920868288642,16.22912702629895,0.004507966888331988,0.2
558.0,44.0,5.0,15.0,1.0,ppo,1.0,1.0,0.01923566510971542,0.6387589515287238,0.003192800994418099,0.582029751202546,0.582029751202546,0.0,0.5512528172646757,0.09103215114876155,28.657850618653818,0.0024216875589665537,0.275,0.5512528172646757,0.09103215114876155,28.657850618653818,0.0024216875589665537,0.275
